Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
performing matrix to vector multiplication...
thread 29 47 on row 142453
thread 30 47 on row 142500
thread 31 47 on row 142547
thread 32 37 on row 112577
thread 33 37 on row 112624
thread 34 37 on row 112671
thread 35 37 on row 112718
thread 36 37 on row 112765
thread 37 37 on row 112812
thread 38 37 on row 112859
thread 39 37 on row 112906
thread 40 37 on row 112953
thread 41 37 on row 113000
thread 42 37 on row 113047
thread 43 37 on row 113094
thread 44 37 on row 113141
thread 45 37 on row 113188
thread 46 37 on row 113235
thread 47 37 on row 113282
thread 48 37 on row 113329
thread 49 37 on row 113376
thread 50 37 on row 113423
thread 51 37 on row 113470
thread 52 37 on row 113517
thread 53 37 on row 113564
thread 54 37 on row 113611
thread 55 37 on row 113658
thread 56 37 on row 113705
thread 57 37 on row 113752
thread 58 37 on row 113799
thread 59 37 on row 113846
thread 60 37 on row 113893
thread 61 37 on row 113940
thread 62 37 on row 113987
thread 63 37 on row 114034
thread 0 51 on row 153086
thread 1 51 on row 153133
thread 2 51 on row 153180
thread 3 51 on row 153227
thread 4 51 on row 153274
thread 5 51 on row 153321
thread 6 51 on row 153368
thread 7 51 on row 153415
thread 8 51 on row 153462
thread 9 51 on row 153509
thread 10 51 on row 153556
thread 11 51 on row 153603
thread 12 51 on row 153650
thread 13 51 on row 153697
thread 14 51 on row 153744
thread 15 51 on row 153791
thread 16 51 on row 153838
thread 17 51 on row 153885
thread 18 51 on row 153932
thread 19 51 on row 153979
thread 20 51 on row 154026
thread 21 51 on row 154073
thread 22 51 on row 154120
thread 23 51 on row 154167
thread 24 51 on row 154214
thread 25 51 on row 154261
thread 26 51 on row 154308
thread 27 51 on row 154355
thread 28 51 on row 154402
thread 29 51 on row 154449
thread 30 51 on row 154496
thread 31 51 on row 154543
thread 0 15 on row 45037
thread 1 15 on row 45084
thread 2 15 on row 45131
thread 3 15 on row 45178
thread 4 15 on row 45225
thread 5 15 on row 45272
thread 6 15 on row 45319
thread 7 15 on row 45366
thread 8 15 on row 45413
thread 9 15 on row 45460
thread 10 15 on row 45507
thread 11 15 on row 45554
thread 12 15 on row 45601
thread 13 15 on row 45648
thread 14 15 on row 45695
thread 15 15 on row 45742
thread 16 15 on row 45789
thread 17 15 on row 45836
thread 18 15 on row 45883
thread 19 15 on row 45930
thread 20 15 on row 45977
thread 21 15 on row 46024
thread 22 15 on row 46071
thread 23 15 on row 46118
thread 24 15 on row 46165
thread 25 15 on row 46212
thread 26 15 on row 46259
thread 27 15 on row 46306
thread 28 15 on row 46353
thread 29 15 on row 46400
thread 30 15 on row 46447
thread 31 15 on row 46494
thread 32 60 on row 181602
thread 33 60 on row 181649
thread 34 60 on row 181696
thread 35 60 on row 181743
thread 36 60 on row 181790
thread 37 60 on row 181837
thread 38 60 on row 181884
thread 39 60 on row 181931
thread 40 60 on row 181978
thread 41 60 on row 182025
thread 42 60 on row 182072
thread 43 60 on row 182119
thread 44 60 on row 182166
thread 45 60 on row 182213
thread 46 60 on row 182260
thread 47 60 on row 182307
thread 48 60 on row 182354
thread 49 60 on row 182401
thread 50 60 on row 182448
thread 51 60 on row 182495
thread 52 60 on row 182542
thread 53 60 on row 182589
thread 54 60 on row 182636
thread 55 60 on row 182683
thread 56 60 on row 182730
thread 57 60 on row 182777
thread 58 60 on row 182824
thread 59 60 on row 182871
thread 60 60 on row 182918
thread 61 60 on row 182965
thread 62 60 on row 183012
thread 63 60 on row 183059
thread 0 28 on row 84051
thread 1 28 on row 84098
thread 2 28 on row 84145
thread 3 28 on row 84192
thread 4 28 on row 84239
thread 5 28 on row 84286
thread 6 28 on row 84333
thread 7 28 on row 84380
thread 8 28 on row 84427
thread 9 28 on row 84474
thread 10 28 on row 84521
thread 11 28 on row 84568
thread 12 28 on row 84615
thread 13 28 on row 84662
thread 14 28 on row 84709
thread 15 28 on row 84756
thread 16 28 on row 84803
thread 17 28 on row 84850
thread 18 28 on row 84897
thread 19 28 on row 84944
thread 20 28 on row 84991
thread 21 28 on row 85038
thread 22 28 on row 85085
thread 23 28 on row 85132
thread 24 28 on row 85179
thread 25 28 on row 85226
thread 26 28 on row 85273
thread 27 28 on row 85320
thread 28 28 on row 85367
thread 29 28 on row 85414
thread 30 28 on row 85461
thread 31 28 on row 85508
thread 32 28 on row 85556
thread 33 28 on row 85603
thread 34 28 on row 85650
thread 35 28 on row 85697
thread 36 28 on row 85744
thread 37 28 on row 85791
thread 38 28 on row 85838
thread 39 28 on row 85885
thread 40 28 on row 85932
thread 41 28 on row 85979
thread 42 28 on row 86026
thread 43 28 on row 86073
thread 44 28 on row 86120
thread 45 28 on row 86167
thread 46 28 on row 86214
thread 47 28 on row 86261
thread 48 28 on row 86308
thread 49 28 on row 86355
thread 50 28 on row 86402
thread 51 28 on row 86449
thread 52 28 on row 86496
thread 53 28 on row 86543
thread 54 28 on row 86590
thread 55 28 on row 86637
thread 56 28 on row 86684
thread 57 28 on row 86731
thread 58 28 on row 86778
thread 59 28 on row 86825
thread 60 28 on row 86872
thread 61 28 on row 86919
thread 62 28 on row 86966
thread 63 28 on row 87013
thread 32 46 on row 139590
thread 33 46 on row 139637
thread 34 46 on row 139684
thread 35 46 on row 139731
thread 36 46 on row 139778
thread 37 46 on row 139825
thread 38 46 on row 139872
thread 39 46 on row 139919
thread 40 46 on row 139966
thread 41 46 on row 140013
thread 42 46 on row 140060
thread 43 46 on row 140107
thread 44 46 on row 140154
thread 45 46 on row 140201
thread 46 46 on row 140248
thread 47 46 on row 140295
thread 48 46 on row 140342
thread 49 46 on row 140389
thread 50 46 on row 140436
thread 51 46 on row 140483
thread 52 46 on row 140530
thread 53 46 on row 140577
thread 54 46 on row 140624
thread 55 46 on row 140671
thread 56 46 on row 140718
thread 57 46 on row 140765
thread 58 46 on row 140812
thread 59 46 on row 140859
thread 60 46 on row 140906
thread 61 46 on row 140953
thread 62 46 on row 141000
thread 32 43 on row 130581
thread 33 43 on row 130628
thread 34 43 on row 130675
thread 35 43 on row 130722
thread 36 43 on row 130769
thread 37 43 on row 130816
thread 38 43 on row 130863
thread 39 43 on row 130910
thread 40 43 on row 130957
thread 41 43 on row 131004
thread 42 43 on row 131051
thread 43 43 on row 131098
thread 44 43 on row 131145
thread 45 43 on row 131192
thread 46 43 on row 131239
thread 47 43 on row 131286
thread 48 43 on row 131333
thread 49 43 on row 131380
thread 50 43 on row 131427
thread 51 43 on row 131474
thread 52 43 on row 131521
thread 53 43 on row 131568
thread 54 43 on row 131615
thread 55 43 on row 131662
thread 56 43 on row 131709
thread 57 43 on row 131756
thread 58 43 on row 131803
thread 59 43 on row 131850
thread 60 43 on row 131897
thread 61 43 on row 131944
thread 62 43 on row 131991
thread 63 43 on row 132038
thread 32 59 on row 178604
thread 33 59 on row 178651
thread 34 59 on row 178698
thread 35 59 on row 178745
thread 36 59 on row 178792
thread 37 59 on row 178839
thread 38 59 on row 178886
thread 39 59 on row 178933
thread 40 59 on row 178980
thread 41 59 on row 179027
thread 42 59 on row 179074
thread 43 59 on row 179121
thread 44 59 on row 179168
thread 45 59 on row 179215
thread 46 59 on row 179262
thread 47 59 on row 179309
thread 48 59 on row 179356
thread 49 59 on row 179403
thread 50 59 on row 179450
thread 51 59 on row 179497
thread 52 59 on row 179544
thread 53 59 on row 179591
thread 54 59 on row 179638
thread 55 59 on row 179685
thread 56 59 on row 179732
thread 57 59 on row 179779
thread 58 59 on row 179826
thread 59 59 on row 179873
thread 60 59 on row 179920
thread 61 59 on row 179967
thread 62 59 on row 180014
thread 0 81 on row 243106
thread 1 81 on row 243153
thread 2 81 on row 243200
thread 3 81 on row 243247
thread 4 81 on row 243294
thread 5 81 on row 243341
thread 6 81 on row 243388
thread 7 81 on row 243435
thread 8 81 on row 243482
thread 9 81 on row 243529
thread 10 81 on row 243576
thread 11 81 on row 243623
thread 12 81 on row 243670
thread 13 81 on row 243717
thread 14 81 on row 243764
thread 15 81 on row 243811
thread 16 81 on row 243858
thread 17 81 on row 243905
thread 18 81 on row 243952
thread 19 81 on row 243999
thread 20 81 on row 244046
thread 21 81 on row 244093
thread 22 81 on row 244140
thread 23 81 on row 244187
thread 24 81 on row 244234
thread 25 81 on row 244281
thread 26 81 on row 244328
thread 27 81 on row 244375
thread 28 81 on row 244422
thread 29 81 on row 244469
thread 30 81 on row 244516
thread 31 81 on row 244563
thread 32 63 on row 190606
thread 33 63 on row 190653
thread 34 63 on row 190700
thread 35 63 on row 190747
thread 36 63 on row 190794
thread 37 63 on row 190841
thread 38 63 on row 190888
thread 39 63 on row 190935
thread 40 63 on row 190982
thread 41 63 on row 191029
thread 42 63 on row 191076
thread 43 63 on row 191123
thread 44 63 on row 191170
thread 45 63 on row 191217
thread 46 63 on row 191264
thread 47 63 on row 191311
thread 48 63 on row 191358
thread 49 63 on row 191405
thread 50 63 on row 191452
thread 51 63 on row 191499
thread 52 63 on row 191546
thread 53 63 on row 191593
thread 54 63 on row 191640
thread 55 63 on row 191687
thread 56 63 on row 191734
thread 57 63 on row 191781
thread 58 63 on row 191828
thread 59 63 on row 191875
thread 60 63 on row 191922
thread 61 63 on row 191969
thread 62 63 on row 192016
thread 63 63 on row 192063
thread 0 49 on row 147084
thread 1 49 on row 147131
thread 2 49 on row 147178
thread 3 49 on row 147225
thread 4 49 on row 147272
thread 5 49 on row 147319
thread 6 49 on row 147366
thread 7 49 on row 147413
thread 8 49 on row 147460
thread 9 49 on row 147507
thread 10 49 on row 147554
thread 11 49 on row 147601
thread 12 49 on row 147648
thread 13 49 on row 147695
thread 14 49 on row 147742
thread 15 49 on row 147789
thread 16 49 on row 147836
thread 17 49 on row 147883
thread 18 49 on row 147930
thread 19 49 on row 147977
thread 20 49 on row 148024
thread 21 49 on row 148071
thread 22 49 on row 148118
thread 23 49 on row 148165
thread 24 49 on row 148212
thread 25 49 on row 148259
thread 26 49 on row 148306
thread 27 49 on row 148353
thread 28 49 on row 148400
thread 29 49 on row 148447
thread 30 49 on row 148494
thread 31 49 on row 148541
thread 32 42 on row 127582
thread 33 42 on row 127629
thread 34 42 on row 127676
thread 35 42 on row 127723
thread 36 42 on row 127770
thread 37 42 on row 127817
thread 38 42 on row 127864
thread 39 42 on row 127911
thread 40 42 on row 127958
thread 41 42 on row 128005
thread 42 42 on row 128052
thread 43 42 on row 128099
thread 44 42 on row 128146
thread 45 42 on row 128193
thread 46 42 on row 128240
thread 47 42 on row 128287
thread 48 42 on row 128334
thread 49 42 on row 128381
thread 50 42 on row 128428
thread 51 42 on row 128475
thread 52 42 on row 128522
thread 53 42 on row 128569
thread 54 42 on row 128616
thread 55 42 on row 128663
thread 56 42 on row 128710
thread 57 42 on row 128757
thread 58 42 on row 128804
thread 59 42 on row 128851
thread 60 42 on row 128898
thread 61 42 on row 128945
thread 62 42 on row 128992
thread 63 42 on row 129039
thread 0 96 on row 288121
thread 1 96 on row 288168
thread 2 96 on row 288215
thread 3 96 on row 288262
thread 4 96 on row 288309
thread 5 96 on row 288356
thread 6 96 on row 288403
thread 7 96 on row 288450
thread 8 96 on row 288497
thread 9 96 on row 288544
thread 10 96 on row 288591
thread 11 96 on row 288638
thread 12 96 on row 288685
thread 13 96 on row 288732
thread 14 96 on row 288779
thread 15 96 on row 288826
thread 16 96 on row 288873
thread 17 96 on row 288920
thread 18 96 on row 288967
thread 19 96 on row 289014
thread 20 96 on row 289061
thread 21 96 on row 289108
thread 22 96 on row 289155
thread 23 96 on row 289202
thread 24 96 on row 289249
thread 25 96 on row 289296
thread 26 96 on row 289343
thread 27 96 on row 289390
thread 28 96 on row 289437
thread 29 96 on row 289484
thread 30 96 on row 289531
thread 31 96 on row 289578
thread 32 58 on row 175598
thread 33 58 on row 175645
thread 34 58 on row 175692
thread 35 58 on row 175739
thread 36 58 on row 175786
thread 37 58 on row 175833
thread 38 58 on row 175880
thread 39 58 on row 175927
thread 40 58 on row 175974
thread 41 58 on row 176021
thread 42 58 on row 176068
thread 43 58 on row 176115
thread 44 58 on row 176162
thread 45 58 on row 176209
thread 46 58 on row 176256
thread 47 58 on row 176303
thread 48 58 on row 176350
thread 49 58 on row 176397
thread 50 58 on row 176444
thread 51 58 on row 176491
thread 52 58 on row 176538
thread 53 58 on row 176585
thread 54 58 on row 176632
thread 55 58 on row 176679
thread 56 58 on row 176726
thread 57 58 on row 176773
thread 58 58 on row 176820
thread 59 58 on row 176867
thread 60 58 on row 176914
thread 61 58 on row 176961
thread 62 58 on row 177008
thread 63 58 on row 177055
thread 0 71 on row 213101
thread 1 71 on row 213148
thread 2 71 on row 213195
thread 3 71 on row 213242
thread 4 71 on row 213289
thread 5 71 on row 213336
thread 6 71 on row 213383
thread 7 71 on row 213430
thread 8 71 on row 213477
thread 9 71 on row 213524
thread 10 71 on row 213571
thread 11 71 on row 213618
thread 12 71 on row 213665
thread 13 71 on row 213712
thread 14 71 on row 213759
thread 15 71 on row 213806
thread 16 71 on row 213853
thread 17 71 on row 213900
thread 18 71 on row 213947
thread 19 71 on row 213994
thread 20 71 on row 214041
thread 21 71 on row 214088
thread 22 71 on row 214135
thread 23 71 on row 214182
thread 24 71 on row 214229
thread 25 71 on row 214276
thread 26 71 on row 214323
thread 27 71 on row 214370
thread 28 71 on row 214417
thread 29 71 on row 214464
thread 30 71 on row 214511
thread 31 71 on row 214558
thread 0 105 on row 315130
thread 1 105 on row 315177
thread 2 105 on row 315224
thread 3 105 on row 315271
thread 4 105 on row 315318
thread 5 105 on row 315365
thread 6 105 on row 315412
thread 7 105 on row 315459
thread 8 105 on row 315506
thread 9 105 on row 315553
thread 10 105 on row 315600
thread 11 105 on row 315647
thread 12 105 on row 315694
thread 13 105 on row 315741
thread 14 105 on row 315788
thread 15 105 on row 315835
thread 16 105 on row 315882
thread 17 105 on row 315929
thread 18 105 on row 315976
thread 19 105 on row 316023
thread 20 105 on row 316070
thread 21 105 on row 316117
thread 22 105 on row 316164
thread 23 105 on row 316211
thread 24 105 on row 316258
thread 25 105 on row 316305
thread 26 105 on row 316352
thread 27 105 on row 316399
thread 28 105 on row 316446
thread 29 105 on row 316493
thread 30 105 on row 316540
thread 31 105 on row 316587
thread 32 86 on row 259617
thread 33 86 on row 259664
thread 34 86 on row 259711
thread 35 86 on row 259758
thread 36 86 on row 259805
thread 37 86 on row 259852
thread 38 86 on row 259899
thread 39 86 on row 259946
thread 40 86 on row 259993
thread 41 86 on row 260040
thread 42 86 on row 260087
thread 43 86 on row 260134
thread 44 86 on row 260181
thread 45 86 on row 260228
thread 46 86 on row 260275
thread 47 86 on row 260322
thread 48 86 on row 260369
thread 49 86 on row 260416
thread 50 86 on row 260463
thread 51 86 on row 260510
thread 52 86 on row 260557
thread 53 86 on row 260604
thread 54 86 on row 260651
thread 55 86 on row 260698
thread 56 86 on row 260745
thread 57 86 on row 260792
thread 58 86 on row 260839
thread 59 86 on row 260886
thread 60 86 on row 260933
thread 61 86 on row 260980
thread 62 86 on row 261027
thread 63 86 on row 261074
thread 0 6 on row 18024
thread 1 6 on row 18071
thread 2 6 on row 18118
thread 3 6 on row 18165
thread 4 6 on row 18212
thread 5 6 on row 18259
thread 6 6 on row 18306
thread 7 6 on row 18353
thread 8 6 on row 18400
thread 9 6 on row 18447
thread 10 6 on row 18494
thread 11 6 on row 18541
thread 12 6 on row 18588
thread 13 6 on row 18635
thread 14 6 on row 18682
thread 15 6 on row 18729
thread 16 6 on row 18776
thread 17 6 on row 18823
thread 18 6 on row 18870
thread 19 6 on row 18917
thread 20 6 on row 18964
thread 21 6 on row 19011
thread 22 6 on row 19058
thread 23 6 on row 19105
thread 24 6 on row 19152
thread 25 6 on row 19199
thread 26 6 on row 19246
thread 27 6 on row 19293
thread 28 6 on row 19340
thread 29 6 on row 19387
thread 30 6 on row 19434
thread 31 6 on row 19481
thread 32 98 on row 295626
thread 33 98 on row 295673
thread 34 98 on row 295720
thread 35 98 on row 295767
thread 36 98 on row 295814
thread 37 98 on row 295861
thread 38 98 on row 295908
thread 39 98 on row 295955
thread 40 98 on row 296002
thread 41 98 on row 296049
thread 42 98 on row 296096
thread 43 98 on row 296143
thread 44 98 on row 296190
thread 45 98 on row 296237
thread 46 98 on row 296284
thread 47 98 on row 296331
thread 48 98 on row 296378
thread 49 98 on row 296425
thread 50 98 on row 296472
thread 51 98 on row 296519
thread 52 98 on row 296566
thread 53 98 on row 296613
thread 54 98 on row 296660
thread 55 98 on row 296707
thread 56 98 on row 296754
thread 57 98 on row 296801
thread 58 98 on row 296848
thread 59 98 on row 296895
thread 60 98 on row 296942
