Launching algorithm with 108 blocks and 64 threads
markerMatrix read successfully :)
Converting into CSR ... 
generating input and output vectors for the moltiplication... 
copying data in the CUDA memory... 
thread 42 34 on row 104020
thread 43 34 on row 104067
thread 44 34 on row 104114
thread 45 34 on row 104161
thread 46 34 on row 104208
thread 47 34 on row 104255
thread 48 34 on row 104302
thread 49 34 on row 104349
thread 50 34 on row 104396
thread 51 34 on row 104443
thread 52 34 on row 104490
thread 53 34 on row 104537
thread 54 34 on row 104584
thread 55 34 on row 104631
thread 56 34 on row 104678
thread 57 34 on row 104725
thread 58 34 on row 104772
thread 59 34 on row 104819
thread 60 34 on row 104866
thread 61 34 on row 104913
thread 62 34 on row 104960
thread 63 34 on row 105007
thread 0 30 on row 90043
thread 1 30 on row 90090
thread 2 30 on row 90137
thread 3 30 on row 90184
thread 4 30 on row 90231
thread 5 30 on row 90278
thread 6 30 on row 90325
thread 7 30 on row 90372
thread 8 30 on row 90419
thread 9 30 on row 90466
thread 10 30 on row 90513
thread 11 30 on row 90560
thread 12 30 on row 90607
thread 13 30 on row 90654
thread 14 30 on row 90701
thread 15 30 on row 90748
thread 16 30 on row 90795
thread 17 30 on row 90842
thread 18 30 on row 90889
thread 19 30 on row 90936
thread 20 30 on row 90983
thread 21 30 on row 91030
thread 22 30 on row 91077
thread 23 30 on row 91124
thread 24 30 on row 91171
thread 25 30 on row 91218
thread 26 30 on row 91265
thread 27 30 on row 91312
thread 28 30 on row 91359
thread 29 30 on row 91406
thread 30 30 on row 91453
thread 31 30 on row 91500
thread 32 75 on row 226591
thread 33 75 on row 226638
thread 34 75 on row 226685
thread 35 75 on row 226732
thread 36 75 on row 226779
thread 37 75 on row 226826
thread 38 75 on row 226873
thread 39 75 on row 226920
thread 40 75 on row 226967
thread 41 75 on row 227014
thread 42 75 on row 227061
thread 43 75 on row 227108
thread 44 75 on row 227155
thread 45 75 on row 227202
thread 46 75 on row 227249
thread 47 75 on row 227296
thread 48 75 on row 227343
thread 49 75 on row 227390
thread 50 75 on row 227437
thread 51 75 on row 227484
thread 52 75 on row 227531
thread 53 75 on row 227578
thread 54 75 on row 227625
thread 55 75 on row 227672
thread 56 75 on row 227719
thread 57 75 on row 227766
thread 58 75 on row 227813
thread 59 75 on row 227860
thread 60 75 on row 227907
thread 61 75 on row 227954
thread 62 75 on row 228001
thread 63 75 on row 228048
thread 0 20 on row 60032
thread 1 20 on row 60079
thread 2 20 on row 60126
thread 3 20 on row 60173
thread 4 20 on row 60220
thread 5 20 on row 60267
thread 6 20 on row 60314
thread 7 20 on row 60361
thread 8 20 on row 60408
thread 9 20 on row 60455
thread 10 20 on row 60502
thread 11 20 on row 60549
thread 12 20 on row 60596
thread 13 20 on row 60643
thread 14 20 on row 60690
thread 15 20 on row 60737
thread 16 20 on row 60784
thread 17 20 on row 60831
thread 18 20 on row 60878
thread 19 20 on row 60925
thread 20 20 on row 60972
thread 21 20 on row 61019
thread 22 20 on row 61066
thread 23 20 on row 61113
thread 24 20 on row 61160
thread 25 20 on row 61207
thread 26 20 on row 61254
thread 27 20 on row 61301
thread 28 20 on row 61348
thread 29 20 on row 61395
thread 30 20 on row 61442
thread 31 20 on row 61489
thread 32 33 on row 100550
thread 33 33 on row 100597
thread 34 33 on row 100644
thread 35 33 on row 100691
thread 36 33 on row 100738
thread 37 33 on row 100785
thread 38 33 on row 100832
thread 39 33 on row 100879
thread 40 33 on row 100926
thread 41 33 on row 100973
thread 42 33 on row 101020
thread 43 33 on row 101067
thread 44 33 on row 101114
thread 45 33 on row 101161
thread 46 33 on row 101208
thread 47 33 on row 101255
thread 48 33 on row 101302
thread 49 33 on row 101349
thread 50 33 on row 101396
thread 51 33 on row 101443
thread 52 33 on row 101490
thread 53 33 on row 101537
thread 54 33 on row 101584
thread 55 33 on row 101631
thread 56 33 on row 101678
thread 57 33 on row 101725
thread 58 33 on row 101772
thread 59 33 on row 101819
thread 60 33 on row 101866
thread 61 33 on row 101913
thread 62 33 on row 101960
thread 63 33 on row 102007
thread 0 15 on row 45027
thread 1 15 on row 45074
thread 2 15 on row 45121
thread 3 15 on row 45168
thread 4 15 on row 45215
thread 5 15 on row 45262
thread 6 15 on row 45309
thread 7 15 on row 45356
thread 8 15 on row 45403
thread 9 15 on row 45450
thread 10 15 on row 45497
thread 11 15 on row 45544
thread 12 15 on row 45591
thread 13 15 on row 45638
thread 14 15 on row 45685
thread 15 15 on row 45732
thread 16 15 on row 45779
thread 17 15 on row 45826
thread 18 15 on row 45873
thread 19 15 on row 45920
thread 20 15 on row 45967
thread 21 15 on row 46014
thread 22 15 on row 46061
thread 23 15 on row 46108
thread 24 15 on row 46155
thread 25 15 on row 46202
thread 26 15 on row 46249
thread 27 15 on row 46296
thread 28 15 on row 46343
thread 29 15 on row 46390
thread 30 15 on row 46437
thread 31 15 on row 46484
thread 32 47 on row 142575
thread 33 47 on row 142622
thread 34 47 on row 142669
thread 35 47 on row 142716
thread 36 47 on row 142763
thread 37 47 on row 142810
thread 38 47 on row 142857
thread 39 47 on row 142904
thread 40 47 on row 142951
thread 41 47 on row 142998
thread 42 47 on row 143045
thread 43 47 on row 143092
thread 44 47 on row 143139
thread 45 47 on row 143186
thread 46 47 on row 143233
thread 47 47 on row 143280
thread 48 47 on row 143327
thread 49 47 on row 143374
thread 50 47 on row 143421
thread 51 47 on row 143468
thread 52 47 on row 143515
thread 53 47 on row 143562
thread 54 47 on row 143609
thread 55 47 on row 143656
thread 56 47 on row 143703
thread 57 47 on row 143750
thread 58 47 on row 143797
thread 59 47 on row 143844
thread 60 47 on row 143891
thread 61 47 on row 143938
thread 62 47 on row 143985
thread 63 47 on row 144032
thread 0 49 on row 147069
thread 1 49 on row 147116
thread 2 49 on row 147163
thread 3 49 on row 147210
thread 4 49 on row 147257
thread 5 49 on row 147304
thread 6 49 on row 147351
thread 7 49 on row 147398
thread 8 49 on row 147445
thread 9 49 on row 147492
thread 10 49 on row 147539
thread 11 49 on row 147586
thread 12 49 on row 147633
thread 13 49 on row 147680
thread 14 49 on row 147727
thread 15 49 on row 147774
thread 16 49 on row 147821
thread 17 49 on row 147868
thread 18 49 on row 147915
thread 19 49 on row 147962
thread 20 49 on row 148009
thread 21 49 on row 148056
thread 22 49 on row 148103
thread 23 49 on row 148150
thread 24 49 on row 148197
thread 25 49 on row 148244
thread 26 49 on row 148291
thread 27 49 on row 148338
thread 28 49 on row 148385
thread 29 49 on row 148432
thread 30 49 on row 148479
thread 31 49 on row 148526
thread 0 68 on row 204089
thread 1 68 on row 204136
thread 2 68 on row 204183
thread 3 68 on row 204230
thread 4 68 on row 204277
thread 5 68 on row 204324
thread 6 68 on row 204371
thread 7 68 on row 204418
thread 8 68 on row 204465
thread 9 68 on row 204512
thread 10 68 on row 204559
thread 11 68 on row 204606
thread 12 68 on row 204653
thread 13 68 on row 204700
thread 14 68 on row 204747
thread 15 68 on row 204794
thread 16 68 on row 204841
thread 17 68 on row 204888
thread 18 68 on row 204935
thread 19 68 on row 204982
thread 20 68 on row 205029
thread 21 68 on row 205076
thread 22 68 on row 205123
thread 23 68 on row 205170
thread 24 68 on row 205217
thread 25 68 on row 205264
thread 26 68 on row 205311
thread 27 68 on row 205358
thread 28 68 on row 205405
thread 29 68 on row 205452
thread 30 68 on row 205499
thread 31 68 on row 205546
thread 32 56 on row 169581
thread 33 56 on row 169628
thread 34 56 on row 169675
thread 35 56 on row 169722
thread 36 56 on row 169769
thread 37 56 on row 169816
thread 38 56 on row 169863
thread 39 56 on row 169910
thread 40 56 on row 169957
thread 41 56 on row 170004
thread 42 56 on row 170051
thread 43 56 on row 170098
thread 44 56 on row 170145
thread 45 56 on row 170192
thread 46 56 on row 170239
thread 47 56 on row 170286
thread 48 56 on row 170333
thread 49 56 on row 170380
thread 50 56 on row 170427
thread 51 56 on row 170474
thread 52 56 on row 170521
thread 53 56 on row 170568
thread 54 56 on row 170615
thread 55 56 on row 170662
thread 56 56 on row 170709
thread 57 56 on row 170756
thread 58 56 on row 170803
thread 59 56 on row 170850
thread 60 56 on row 170897
thread 61 56 on row 170944
thread 62 56 on row 170991
thread 63 56 on row 171038
thread 0 63 on row 189082
thread 1 63 on row 189129
thread 2 63 on row 189176
thread 3 63 on row 189223
thread 4 63 on row 189270
thread 5 63 on row 189317
thread 6 63 on row 189364
thread 7 63 on row 189411
thread 8 63 on row 189458
thread 9 63 on row 189505
thread 10 63 on row 189552
thread 11 63 on row 189599
thread 12 63 on row 189646
thread 13 63 on row 189693
thread 14 63 on row 189740
thread 15 63 on row 189787
thread 16 63 on row 189834
thread 17 63 on row 189881
thread 18 63 on row 189928
thread 19 63 on row 189975
thread 20 63 on row 190022
thread 21 63 on row 190069
thread 22 63 on row 190116
thread 23 63 on row 190163
thread 24 63 on row 190210
thread 25 63 on row 190257
thread 26 63 on row 190304
thread 27 63 on row 190351
thread 28 63 on row 190398
thread 29 63 on row 190445
thread 30 63 on row 190492
thread 31 63 on row 190539
thread 32 92 on row 277611
thread 33 92 on row 277658
thread 34 92 on row 277705
thread 35 92 on row 277752
thread 36 92 on row 277799
thread 37 92 on row 277846
thread 38 92 on row 277893
thread 39 92 on row 277940
thread 40 92 on row 277987
thread 41 92 on row 278034
thread 42 92 on row 278081
thread 43 92 on row 278128
thread 44 92 on row 278175
thread 45 92 on row 278222
thread 46 92 on row 278269
thread 47 92 on row 278316
thread 48 92 on row 278363
thread 49 92 on row 278410
thread 50 92 on row 278457
thread 51 92 on row 278504
thread 52 92 on row 278551
thread 53 92 on row 278598
thread 54 92 on row 278645
thread 55 92 on row 278692
thread 56 92 on row 278739
thread 57 92 on row 278786
thread 58 92 on row 278833
thread 59 92 on row 278880
thread 60 92 on row 278927
thread 61 92 on row 278974
thread 62 92 on row 279021
thread 63 92 on row 279068
thread 0 45 on row 135065
thread 1 45 on row 135112
thread 2 45 on row 135159
thread 3 45 on row 135206
thread 4 45 on row 135253
thread 5 45 on row 135300
thread 6 45 on row 135347
thread 7 45 on row 135394
thread 8 45 on row 135441
thread 9 45 on row 135488
thread 10 45 on row 135535
thread 11 45 on row 135582
thread 12 45 on row 135629
thread 13 45 on row 135676
thread 14 45 on row 135723
thread 15 45 on row 135770
thread 16 45 on row 135817
thread 17 45 on row 135864
thread 18 45 on row 135911
thread 19 45 on row 135958
thread 20 45 on row 136005
thread 21 45 on row 136052
thread 22 45 on row 136099
thread 23 45 on row 136146
thread 24 45 on row 136193
thread 25 45 on row 136240
thread 26 45 on row 136287
thread 27 45 on row 136334
thread 28 45 on row 136381
thread 29 45 on row 136428
thread 30 45 on row 136475
thread 31 45 on row 136522
thread 0 3 on row 9011
thread 1 3 on row 9058
thread 2 3 on row 9105
thread 3 3 on row 9152
thread 4 3 on row 9199
thread 5 3 on row 9246
thread 6 3 on row 9293
thread 7 3 on row 9340
thread 8 3 on row 9387
thread 9 3 on row 9434
thread 10 3 on row 9481
thread 11 3 on row 9528
thread 12 3 on row 9575
thread 13 3 on row 9622
thread 14 3 on row 9669
thread 15 3 on row 9716
thread 16 3 on row 9763
thread 17 3 on row 9810
thread 18 3 on row 9857
thread 19 3 on row 9904
thread 20 3 on row 9951
thread 21 3 on row 9998
thread 22 3 on row 10045
thread 23 3 on row 10092
thread 24 3 on row 10139
thread 25 3 on row 10186
thread 26 3 on row 10233
thread 27 3 on row 10280
thread 28 3 on row 10327
thread 29 3 on row 10374
thread 30 3 on row 10421
thread 31 3 on row 10468
thread 32 57 on row 172584
thread 33 57 on row 172631
thread 34 57 on row 172678
thread 35 57 on row 172725
thread 36 57 on row 172772
thread 37 57 on row 172819
thread 38 57 on row 172866
thread 39 57 on row 172913
thread 40 57 on row 172960
thread 41 57 on row 173007
thread 42 57 on row 173054
thread 43 57 on row 173101
thread 44 57 on row 173148
thread 45 57 on row 173195
thread 46 57 on row 173242
thread 47 57 on row 173289
thread 48 57 on row 173336
thread 49 57 on row 173383
thread 50 57 on row 173430
thread 51 57 on row 173477
thread 52 57 on row 173524
thread 53 57 on row 173571
thread 54 57 on row 173618
thread 55 57 on row 173665
thread 56 57 on row 173712
thread 57 57 on row 173759
thread 58 57 on row 173806
thread 59 57 on row 173853
thread 60 57 on row 173900
thread 61 57 on row 173947
thread 62 57 on row 173994
thread 63 57 on row 174041
thread 32 51 on row 154575
thread 33 51 on row 154622
thread 34 51 on row 154669
thread 35 51 on row 154716
thread 36 51 on row 154763
thread 37 51 on row 154810
thread 38 51 on row 154857
thread 39 51 on row 154904
thread 40 51 on row 154951
thread 41 51 on row 154998
thread 42 51 on row 155045
thread 43 51 on row 155092
thread 44 51 on row 155139
thread 45 51 on row 155186
thread 46 51 on row 155233
thread 47 51 on row 155280
thread 48 51 on row 155327
thread 49 51 on row 155374
thread 50 51 on row 155421
thread 51 51 on row 155468
thread 52 51 on row 155515
thread 53 51 on row 155562
thread 54 51 on row 155609
thread 55 51 on row 155656
thread 56 51 on row 155703
thread 57 51 on row 155750
thread 58 51 on row 155797
thread 59 51 on row 155844
thread 60 51 on row 155891
thread 61 51 on row 155938
thread 62 51 on row 155985
thread 63 51 on row 156032
thread 0 33 on row 99047
thread 1 33 on row 99094
thread 2 33 on row 99141
thread 3 33 on row 99188
thread 4 33 on row 99235
thread 5 33 on row 99282
thread 6 33 on row 99329
thread 7 33 on row 99376
thread 8 33 on row 99423
thread 9 33 on row 99470
thread 10 33 on row 99517
thread 11 33 on row 99564
thread 12 33 on row 99611
thread 13 33 on row 99658
thread 14 33 on row 99705
thread 15 33 on row 99752
thread 16 33 on row 99799
thread 17 33 on row 99846
thread 18 33 on row 99893
thread 19 33 on row 99940
thread 20 33 on row 99987
thread 21 33 on row 100034
thread 22 33 on row 100081
thread 23 33 on row 100128
thread 24 33 on row 100175
thread 25 33 on row 100222
thread 26 33 on row 100269
thread 27 33 on row 100316
thread 28 33 on row 100363
thread 29 33 on row 100410
thread 30 33 on row 100457
thread 31 33 on row 100504
thread 32 69 on row 208594
thread 33 69 on row 208641
thread 34 69 on row 208688
thread 35 69 on row 208735
thread 36 69 on row 208782
thread 37 69 on row 208829
thread 38 69 on row 208876
thread 39 69 on row 208923
thread 40 69 on row 208970
thread 41 69 on row 209017
thread 42 69 on row 209064
thread 43 69 on row 209111
thread 44 69 on row 209158
thread 45 69 on row 209205
thread 46 69 on row 209252
thread 47 69 on row 209299
thread 48 69 on row 209346
thread 49 69 on row 209393
thread 50 69 on row 209440
thread 51 69 on row 209487
thread 52 69 on row 209534
thread 53 69 on row 209581
thread 54 69 on row 209628
thread 55 69 on row 209675
thread 56 69 on row 209722
thread 57 69 on row 209769
thread 58 69 on row 209816
thread 59 69 on row 209863
thread 60 69 on row 209910
thread 61 69 on row 209957
thread 62 69 on row 210004
thread 63 69 on row 210051
thread 32 40 on row 121564
thread 33 40 on row 121611
thread 34 40 on row 121658
thread 35 40 on row 121705
thread 36 40 on row 121752
thread 37 40 on row 121799
thread 38 40 on row 121846
thread 39 40 on row 121893
thread 40 40 on row 121940
thread 41 40 on row 121987
thread 42 40 on row 122034
thread 43 40 on row 122081
thread 44 40 on row 122128
thread 45 40 on row 122175
thread 46 40 on row 122222
thread 47 40 on row 122269
thread 48 40 on row 122316
thread 49 40 on row 122363
thread 50 40 on row 122410
thread 51 40 on row 122457
thread 52 40 on row 122504
thread 53 40 on row 122551
thread 54 40 on row 122598
thread 55 40 on row 122645
thread 56 40 on row 122692
thread 57 40 on row 122739
thread 58 40 on row 122786
thread 59 40 on row 122833
thread 60 40 on row 122880
thread 61 40 on row 122927
thread 62 40 on row 122974
thread 63 40 on row 123021
thread 0 93 on row 279105
thread 1 93 on row 279152
thread 2 93 on row 279199
thread 3 93 on row 279246
thread 4 93 on row 279293
thread 5 93 on row 279340
thread 6 93 on row 279387
thread 7 93 on row 279434
thread 8 93 on row 279481
thread 9 93 on row 279528
thread 10 93 on row 279575
thread 11 93 on row 279622
thread 12 93 on row 279669
thread 13 93 on row 279716
thread 14 93 on row 279763
thread 15 93 on row 279810
thread 16 93 on row 279857
thread 17 93 on row 279904
thread 18 93 on row 279951
thread 19 93 on row 279998
